CreditScoreScaled,Germany,Spain,GenderCoded,AgeScaled,Tenure,BalanceScaled,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalaryScaled,Exited
0.358,0,0,1,0.28378378378378377,6,0.40663952443798995,2,1,0,0.06170304264057217,0
0.656,1,0,0,0.25675675675675674,2,0.45190886068522884,1,1,1,0.6756264223233318,0
0.332,0,1,0,0.6351351351351351,9,0.40869621606127016,1,1,0,0.9074808644225524,0
0.238,0,1,1,0.22972972972972974,5,0.0,2,1,0,0.932483002126703,0
0.872,0,1,1,0.2972972972972973,6,0.0,2,0,0,0.20620579265319836,0
0.706,0,0,0,0.3108108108108108,6,0.43819189695704736,1,1,0,0.5813340173986615,0
0.458,1,0,1,0.3108108108108108,0,0.5649691474335257,1,0,1,0.045954138620238234,0
0.43,0,0,1,0.2702702702702703,5,0.0,2,0,1,0.4031321991250164,0
0.186,0,0,1,0.35135135135135137,2,0.0,1,1,0,0.79584660335062,0
0.478,0,0,1,0.25675675675675674,7,0.3393667923099773,2,1,0,0.43243384743242974,1
0.682,0,0,0,0.35135135135135137,6,0.5343448409671034,2,1,1,0.9878984943062062,0
0.722,0,0,0,0.13513513513513514,8,0.0,2,0,0,0.5257917631133773,0
0.85,0,1,1,0.12162162162162163,4,0.0,1,1,1,0.20399788179771167,0
0.542,0,0,1,0.22972972972972974,7,0.3492226266050889,1,1,0,0.0006588629214089944,0
0.0,0,0,1,0.44594594594594594,10,0.0,1,1,1,0.6291211310680169,1
0.636,0,1,0,0.16216216216216217,8,0.0,2,1,0,0.692336718156584,0
0.566,0,1,1,0.12162162162162163,3,0.0,2,1,0,0.22000766073159986,0
0.694,1,0,1,0.33783783783783783,8,0.41215602717422045,1,1,0,0.3344404390619304,1
0.768,1,0,0,0.16216216216216217,7,0.49039982727648507,1,1,1,0.38249392817014016,0
0.168,0,0,1,0.3108108108108108,4,0.43096589535615837,1,0,1,0.28388976147222056,0
0.592,1,0,1,0.40540540540540543,8,0.6736732431881007,2,1,1,0.8783137289611157,0
0.828,0,0,1,0.16216216216216217,5,0.0,2,0,1,0.5257706110933593,0
0.754,0,1,0,0.3108108108108108,10,0.0,2,0,1,0.23730756287225424,0
0.748,0,0,0,0.14864864864864866,6,0.0,2,0,1,0.32362055576307536,0
0.798,0,1,1,0.32432432432432434,9,0.8858880910572098,1,0,0,0.5055346285570271,1
0.712,1,0,0,0.3918918918918919,10,0.5742985927075014,1,1,0,0.704704149246253,1
0.756,0,0,1,0.16216216216216217,10,0.45769750578810703,1,0,1,0.1882725300266175,0
0.572,0,0,1,0.35135135135135137,2,0.0,2,0,0,0.4320554112917783,0
0.568,0,0,1,0.21621621621621623,3,0.5780471266242003,1,1,1,0.2090653157376529,0
0.554,0,0,1,0.33783783783783783,8,0.2839411810588116,1,0,1,0.6386738933568155,0
0.336,0,0,1,0.5540540540540541,5,0.5531016597216822,1,0,1,0.6193612489992794,0
0.674,0,1,0,0.14864864864864866,7,0.37312787036362055,1,0,1,0.5652506814400774,0
0.544,0,1,0,0.06756756756756757,8,0.0,2,1,1,0.6569517888958396,0
0.686,0,1,0,0.36486486486486486,4,0.0,2,1,1,0.13290259219755485,0
0.2,0,1,1,0.0945945945945946,9,0.29588587143090644,2,0,1,0.9773521871338713,0
0.628,1,0,0,0.4189189189189189,5,0.5078626943712485,2,1,0,0.5443778380835369,1
0.626,0,1,0,0.13513513513513514,8,0.24422146856518517,2,1,0,0.6802793166747425,0
0.62,0,0,1,0.21621621621621623,8,0.42442196351514677,2,0,1,0.9113424332023708,0
0.458,0,0,0,0.14864864864864866,10,0.29173008052791477,2,1,1,0.6460492477031555,0
0.61,1,0,0,0.35135135135135137,6,0.5838974700843678,1,1,0,0.3242406149787304,1
0.666,0,0,1,0.3918918918918919,1,0.0,2,1,0,0.7449589935838872,0
0.61,0,0,0,0.1891891891891892,2,0.0,1,1,1,0.3552135728962115,0
0.45,0,1,0,0.16216216216216217,8,0.0,2,1,0,0.9267387535509641,0
0.448,0,1,1,0.16216216216216217,5,0.47969675655960553,1,1,0,0.6889746470787961,0
0.89,0,0,1,0.1891891891891892,2,0.46738183618695545,1,1,1,0.9916229499917242,0
0.852,0,0,0,0.33783783783783783,4,0.0,2,0,1,0.8107070225206507,0
0.714,0,1,0,0.4594594594594595,7,0.0,1,1,0,0.5484385758839969,1
0.71,1,0,0,0.25675675675675674,3,0.4383222686151178,1,1,1,0.18156378934188214,1
0.656,1,0,0,0.35135135135135137,2,0.39063322482845525,2,0,1,0.1568813821719974,0
0.626,0,0,1,0.21621621621621623,10,0.0,1,1,1,0.5704152246539543,0
0.796,0,0,1,0.6486486486486487,8,0.0,1,1,1,0.8166783427817356,0
0.654,0,1,0,0.21621621621621623,10,0.6842296009507286,1,1,1,0.2538551931709478,0
0.568,0,1,1,0.6081081081081081,10,0.0,2,1,0,0.15382108991408677,1
0.0,0,0,0,0.5675675675675675,3,0.0,1,0,0,0.5689771873213891,1
0.754,0,0,1,0.581081081081081,0,0.5110200719343858,2,1,1,0.9436776212128257,1
0.846,1,0,1,0.44594594594594594,8,0.46312688151591747,2,1,1,0.4334904983425916,0
0.65,0,0,1,0.28378378378378377,1,0.0,2,1,0,0.7656613206561227,0
0.598,0,1,0,0.24324324324324326,6,0.3451895149939165,1,0,0,0.0990770118546321,0
0.404,0,0,1,0.14864864864864866,10,0.0,2,1,0,0.06088206423713464,0
0.822,1,0,1,0.5945945945945946,5,0.39400196310781,1,0,0,0.4345884531972803,1
0.544,0,0,1,0.17567567567567569,7,0.0,1,1,0,0.17700285377253522,0
0.53,0,0,1,0.5540540540540541,8,0.0,2,1,1,0.8279039148238656,0
0.662,1,0,1,0.17567567567567569,4,0.38795907135044355,2,0,0,0.24109892494733245,0
0.836,0,0,1,0.16216216216216217,6,0.0,2,1,1,0.9973091930279341,0
0.534,0,1,1,0.21621621621621623,9,0.0,2,1,0,0.5937467028101183,0
0.204,0,0,0,0.20270270270270271,6,0.5249086192724703,2,1,0,0.758134051801947,0
0.914,1,0,1,0.25675675675675674,10,0.518578877981893,2,0,1,0.8605140290897781,0
0.434,0,1,1,0.35135135135135137,9,0.0,2,1,0,0.4383697143077163,0
0.506,0,1,1,0.08108108108108109,1,0.6582319140014179,2,1,0,0.10924393279558195,0
0.534,0,1,0,0.25675675675675674,9,0.4053749472544809,1,1,0,0.6193326462677184,0
0.702,0,0,0,0.21621621621621623,3,0.4208428210832534,1,0,1,0.37344981445728065,0
0.94,1,0,1,0.28378378378378377,9,0.4437534378998262,1,1,0,0.08380165305786702,1
0.176,0,0,1,0.5675675675675675,7,0.31244227486945,1,0,1,0.24708869697056066,0
0.5,0,1,0,0.12162162162162163,6,0.0,2,1,1,0.8601803472231598,0
0.864,0,0,1,0.21621621621621623,9,0.0,1,1,0,0.915134795372958,1
0.576,1,0,0,0.3108108108108108,9,0.5752378983833636,1,1,0,0.36987667322229273,1
1.0,1,0,1,0.12162162162162163,1,0.4036628975533453,2,1,1,0.1312805372913113,0
0.782,1,0,0,0.013513513513513514,8,0.43328974724359204,2,1,0,0.1242402149405268,0
0.678,0,1,1,0.7432432432432432,1,0.43266598801130773,1,0,1,0.8398680573994816,0
0.786,1,0,0,0.22972972972972974,1,0.5850233455344359,1,1,0,0.9465709975302642,0
0.286,0,0,0,0.24324324324324326,2,0.0,2,0,1,0.4988412393383568,0
0.132,0,1,1,0.22972972972972974,8,0.0,1,0,0,0.5985631627820456,0
0.75,0,0,0,0.0945945945945946,9,0.0,2,1,1,0.8430613123553299,0
0.294,0,0,1,0.21621621621621623,2,0.0,2,1,1,0.4154174223638357,0
0.374,1,0,1,0.6486486486486487,8,0.41168607541013963,2,1,1,0.6533284428662937,0
0.712,0,1,0,0.14864864864864866,1,0.834961358215202,1,1,1,0.6663441858697505,1
0.602,0,1,1,0.2702702702702703,2,0.0,3,1,0,0.3351232042660074,1
0.74,0,0,1,0.20270270270270271,2,0.0,2,0,1,0.7051648432425296,0
0.894,0,0,1,0.36486486486486486,8,0.0,1,0,0,0.62555194021029,0
0.386,0,1,1,0.06756756756756757,5,0.0,2,1,0,0.5891603148100643,0
0.208,0,0,1,0.21621621621621623,4,0.0,2,1,0,0.9941256389985244,0
0.682,0,0,1,0.25675675675675674,9,0.5954815359495164,1,1,1,0.7320700126862115,0
0.32,0,0,0,0.4594594594594595,6,0.7639165766467174,1,1,1,0.6565676022060106,1
0.884,0,1,0,0.2972972972972973,7,0.0,1,1,0,0.7082707398556563,0
0.742,0,0,1,0.3108108108108108,6,0.5383505310861474,1,1,1,0.3223591352974209,0
0.83,0,0,1,0.3108108108108108,2,0.0,2,0,1,0.9561114586443004,0
1.0,0,1,1,0.28378378378378377,8,0.0,2,1,1,0.18541200684665385,0
0.662,1,0,1,0.2702702702702703,6,0.7246142846284721,2,1,1,0.28755811179967683,0
0.472,0,0,0,0.5675675675675675,3,0.18740935811827025,2,0,1,0.3161783450319505,1
0.806,0,0,0,0.24324324324324326,7,0.5122357846566309,1,1,1,0.22280252764138972,1
0.486,1,0,0,0.2702702702702703,5,0.5685895815308917,2,0,1,0.6766922741121776,0
0.648,0,0,0,0.04054054054054054,9,0.4788812461665212,2,1,1,0.169778463843297,0
0.52,0,0,0,0.22972972972972974,7,0.3264510702333366,1,1,1,0.3080874723536097,0
0.604,0,0,1,0.10810810810810811,3,0.5500169411413216,2,0,1,0.8449716447920775,0
1.0,1,0,0,0.10810810810810811,8,0.4907422372167122,1,1,0,0.37210468599751273,0
0.78,0,0,0,0.44594594594594594,4,0.0,2,1,1,0.8946767416288255,0
0.574,1,0,1,0.33783783783783783,1,0.5406389901174616,2,0,1,0.5069048094092985,1
0.67,0,1,1,0.17567567567567569,7,0.48804401021944804,2,1,1,0.9038761701742516,0
0.416,0,1,1,0.2972972972972973,4,0.6447513012155652,1,0,0,0.461878909435851,0
0.654,0,0,0,0.25675675675675674,3,0.0,2,1,1,0.19122161166391388,0
0.484,1,0,1,0.24324324324324326,10,0.4909862406684722,1,0,1,0.7305686193031434,0
0.604,1,0,1,0.24324324324324326,9,0.601665441135881,1,0,0,0.3617274949757701,0
0.624,0,1,0,0.32432432432432434,6,0.41858142483268806,1,1,0,0.24117703240659477,0
0.386,0,0,1,0.6216216216216216,4,0.0,2,1,1,0.7415420172626486,0
0.65,0,1,0,0.43243243243243246,1,0.5309124114894618,1,0,1,0.041296343800832976,0
0.586,0,1,0,0.22972972972972974,6,0.0,2,1,1,0.20771013631801832,0
0.522,1,0,0,0.4189189189189189,9,0.4603005148425004,2,1,1,0.6932923594203246,1
0.124,0,0,1,0.14864864864864866,5,0.0,2,0,0,0.06250071881864717,0
0.576,0,1,1,0.3108108108108108,7,0.0,2,1,0,0.2194101036649,0
0.948,0,1,0,0.2702702702702703,3,0.0,2,1,0,0.964035415382169,0
0.666,0,0,0,0.2972972972972973,1,0.0,2,0,0,0.3787882742801937,0
0.424,1,0,0,0.28378378378378377,6,0.5203906494465542,1,1,0,0.04922040054825235,1
0.498,0,0,0,0.3108108108108108,2,0.36400719511256546,1,1,0,0.5786212583301704,0
0.806,0,0,1,0.22972972972972974,4,0.0,2,1,1,0.5315098591915527,0
0.488,0,0,1,0.43243243243243246,7,0.32407715818004035,1,1,1,0.9193699498302088,0
0.614,0,0,1,0.21621621621621623,3,0.42701241767125453,1,1,0,0.7694928865706674,0
0.732,0,1,1,0.21621621621621623,9,0.0,1,1,1,0.3334524947132451,0
1.0,0,0,1,0.33783783783783783,7,0.0,2,1,1,0.8692806663036319,0
0.628,0,0,1,0.3783783783783784,2,0.0,1,1,1,0.887141922053556,1
0.416,0,0,1,0.20270270270270271,0,0.4323567788021025,1,1,1,0.5454777431244684,1
0.512,1,0,1,0.2972972972972973,1,0.5769592347235485,2,1,1,0.8333025803964278,0
0.852,0,1,1,0.20270270270270271,2,0.0,2,1,1,0.8846315823161112,0
0.414,0,1,1,0.24324324324324326,1,0.4508215267800564,1,1,0,0.49205459121346085,0
0.528,0,0,0,0.12162162162162163,9,0.42413463570009646,2,0,0,0.3874831546412682,0
0.54,0,1,1,0.32432432432432434,4,0.42615274592166086,1,0,1,0.5987346791618599,0
0.69,0,1,1,0.22972972972972974,7,0.0,2,1,0,0.8019585870450628,0
0.758,1,0,0,0.28378378378378377,1,0.5241700325418979,1,1,1,0.9686096022170116,0
0.442,0,0,0,0.47297297297297297,2,0.0,2,1,0,0.14018433760424118,0
0.214,0,0,1,0.2972972972972973,10,0.5353577223326013,2,1,0,0.7538008379800271,0
0.418,0,0,0,0.14864864864864866,3,0.31772007511097433,1,1,0,0.4112427736848868,0
0.628,0,0,0,0.2702702702702703,4,0.296160843631771,2,1,0,0.7719936253912248,0
0.3,0,1,0,0.43243243243243246,5,0.0,4,1,1,0.4193138944769225,1
0.864,1,0,1,0.32432432432432434,7,0.5039033178769914,1,1,0,0.19911161515924766,0
0.716,0,1,1,0.2702702702702703,8,0.39713690128131307,1,1,0,0.06209412998941398,0
0.662,0,0,1,0.33783783783783783,3,0.2644048824763871,1,1,1,0.0938135591949031,1
0.648,0,1,0,0.28378378378378377,6,0.0,2,1,1,0.0478208168880128,0
0.694,0,1,1,0.33783783783783783,10,0.511069534247949,1,0,0,0.9424668055799329,0
0.848,0,0,0,0.10810810810810811,5,0.0,2,1,1,0.32355339934963784,0
0.548,0,0,1,0.24324324324324326,6,0.0,2,0,0,0.4237323664409951,0
0.794,0,1,1,0.25675675675675674,1,0.0,2,0,1,0.9027871161695942,0
0.73,0,0,0,0.1891891891891892,10,0.0,2,1,0,0.3045086305742198,0
0.916,0,0,1,0.08108108108108109,4,0.48692538871061153,1,1,0,0.8705604385218788,0
0.656,0,0,0,0.33783783783783783,7,0.7097476509287097,1,0,0,0.5520243183223997,0
0.926,1,0,1,0.5540540540540541,2,0.5383795867078941,1,1,0,0.9382119992459279,1
0.674,0,1,1,0.2702702702702703,8,0.2767434379432701,2,1,1,0.33287453951852397,1
0.964,0,0,0,0.14864864864864866,5,0.0,2,1,0,0.89392506984417,0
0.636,0,0,1,0.7297297297297297,2,0.0,2,1,1,0.3538939468719262,0
0.352,1,0,1,0.21621621621621623,3,0.48914904055268016,1,1,1,0.23382623040500364,0
0.214,0,0,0,0.2702702702702703,7,0.6556326913449201,1,1,1,0.8166564406900858,0
0.598,0,1,0,0.2702702702702703,8,0.0,1,1,0,0.5187942948551586,0
0.638,0,0,0,0.3108108108108108,0,0.5987267978006529,2,0,0,0.539188742524911,0
0.636,0,0,1,0.32432432432432434,8,0.7474540360191663,1,1,1,0.16445985591624,1
0.232,0,0,0,0.16216216216216217,3,0.0,1,1,0,0.969957730963307,0
0.67,0,0,1,0.16216216216216217,2,0.0,2,1,1,0.7044559755456646,0
0.52,0,0,1,0.21621621621621623,0,0.41095637675041685,1,0,0,0.6282361965567711,0
0.464,1,0,0,0.43243243243243246,6,0.3845647848494981,2,1,1,0.10167190966737322,0
0.704,1,0,1,0.24324324324324326,9,0.3609452746332186,2,1,0,0.8713696658030842,0
0.412,0,1,1,0.3783783783783784,3,0.5251732287001467,1,1,1,0.5424972084834101,1
0.924,0,1,0,0.08108108108108109,1,0.3685834356092548,1,0,0,0.41621754877590805,0
0.59,1,0,1,0.3918918918918919,9,0.6061302818207982,1,1,0,0.6092012787221178,1
0.918,0,0,1,0.33783783783783783,2,0.0,2,1,1,0.6645459141347999,0
0.42,0,0,1,0.4189189189189189,4,0.0,1,1,1,0.5003653848942574,1
0.788,0,0,1,0.14864864864864866,1,0.17339478351549029,1,1,1,0.596637828912661,0
0.762,0,1,0,0.28378378378378377,2,0.0,2,1,0,0.6836930426855765,0
0.242,0,1,0,0.13513513513513514,5,0.0,2,1,1,0.11173762094280003,0
0.672,1,0,0,0.2702702702702703,2,0.37293970631661644,3,0,0,0.05063363551219141,1
0.636,0,1,1,0.36486486486486486,4,0.4084774419765412,2,1,1,0.7919139777848784,0
0.45,0,0,1,0.24324324324324326,1,0.0,1,0,1,0.47284005622536945,0
0.17,1,0,1,0.25675675675675674,8,0.45574798915368386,1,0,1,0.004847212908832793,1
0.786,0,0,1,0.06756756756756757,3,0.43923718191716804,1,1,0,0.4779049899265379,0
0.46,0,0,0,0.28378378378378377,9,0.5116124638493661,1,1,0,0.4302080848721052,0
0.498,1,0,0,0.4189189189189189,10,0.573492687808026,2,1,1,0.8312033799227826,1
0.368,0,1,1,0.21621621621621623,5,0.679960457251787,1,0,1,0.026147247062094425,0
0.66,0,0,0,0.1891891891891892,5,0.0,1,1,1,0.7534352030618925,0
0.562,0,1,0,0.3783783783783784,10,0.0,2,1,1,0.6475487409047563,0
0.27,0,0,0,0.28378378378378377,2,0.3002798466899449,1,1,1,0.35330164030664923,0
0.698,0,0,0,0.2972972972972973,8,0.4864060144897875,1,1,0,0.510417594880311,0
0.724,0,0,1,0.21621621621621623,1,0.0,2,1,1,0.9752958407527919,0
0.506,0,0,1,0.44594594594594594,8,0.7446273106343696,1,1,0,0.4686854094566031,1
1.0,0,0,1,0.2972972972972973,6,0.4973660022680922,1,1,0,0.3280340272496023,0
0.468,0,0,0,0.3108108108108108,3,0.0,2,1,1,0.8004959473629731,0
0.508,0,0,0,0.7162162162162162,2,0.0,2,1,1,0.24749983623436034,0
0.472,0,0,1,0.44594594594594594,2,0.5522304693511219,1,1,1,0.46201732265431344,0
0.234,0,1,1,0.28378378378378377,5,0.0,2,1,1,0.037025435929131226,0
0.34,0,0,1,0.22972972972972974,9,0.4200426157090315,1,1,1,0.12524936131400546,0
0.666,0,1,1,0.2972972972972973,4,0.3788514292795135,1,1,1,0.5840805796953608,1
0.414,0,0,1,0.24324324324324326,3,0.0,1,0,1,0.7204009982953371,0
0.526,0,1,0,0.1891891891891892,0,0.0,2,0,1,0.6333806878556901,0
0.872,0,0,1,0.21621621621621623,3,0.5474810908285511,1,0,0,0.9184402610449297,0
0.486,0,1,1,0.1891891891891892,10,0.6318797404954338,1,1,0,0.8342746232265181,0
0.64,0,1,0,0.14864864864864866,9,0.0,2,1,0,0.1367511097309793,0
0.614,1,0,0,0.40540540540540543,5,0.5723274736766629,1,0,0,0.5065637268359128,1
0.736,1,0,1,0.1891891891891892,9,0.6773563322064349,2,1,1,0.13985125579492838,0
0.546,0,0,0,0.08108108108108109,7,0.5905498523324749,2,1,1,0.547346071549833,0
0.292,0,0,1,0.17567567567567569,5,0.0,2,1,0,0.46855249676344085,0
0.158,0,0,0,0.28378378378378377,6,0.19140771458244263,1,1,0,0.3743327987822837,0
0.512,0,0,1,0.24324324324324326,1,0.6203931644118933,1,1,1,0.9619715182799957,1
0.298,0,0,0,0.3783783783783784,6,0.0,2,1,0,0.3672649238002229,0
0.584,0,0,1,0.5945945945945946,7,0.0,2,1,1,0.30557503241559564,0
0.582,0,0,0,0.4594594594594595,4,0.0,1,1,0,0.4548082341863647,1
0.646,0,0,1,0.1891891891891892,8,0.4832271142438749,1,1,0,0.5848466028505721,0
0.44,0,0,0,0.24324324324324326,3,0.0,2,1,0,0.46057983537427816,0
0.244,0,0,0,0.25675675675675674,1,0.0,2,1,1,0.24175468757266316,0
0.4,1,0,1,0.22972972972972974,9,0.5175318393216943,2,1,0,0.9866633263476661,0
0.55,1,0,0,0.5,8,0.4733902517950615,4,0,0,0.6792750707692584,1
0.332,0,0,1,0.3783783783783784,2,0.0,2,1,1,0.8456355581958077,0
0.664,1,0,1,0.1891891891891892,2,0.4191497830852359,2,1,1,0.820872793351765,0
0.54,0,0,1,0.13513513513513514,8,0.0,2,1,1,0.9995841602873075,0
0.552,0,0,0,0.28378378378378377,0,0.0,2,1,1,0.41645732167421984,0
0.546,0,0,0,0.14864864864864866,1,0.0,2,0,0,0.19687120119971452,0
0.438,0,0,0,0.22972972972972974,4,0.37439356353808834,1,1,0,0.9237714701754017,0
0.748,0,0,0,0.6891891891891891,5,0.46978006090042373,1,1,1,0.31137638644490545,0
0.656,0,0,0,0.5,5,0.0,1,0,1,0.9840066226324613,1
0.726,0,1,0,0.10810810810810811,4,0.4896707663258816,2,1,0,0.7234220368045149,1
0.562,0,0,1,0.1891891891891892,10,0.0,2,0,1,0.9817491570444977,0
0.992,0,0,0,0.25675675675675674,6,0.5065960047762819,1,1,1,0.20754412046350423,0
0.62,0,0,0,0.33783783783783783,1,0.0,1,0,1,0.56012609204179,1
0.434,0,0,1,0.4864864864864865,9,0.38423154197786047,1,0,0,0.2601433936940977,1
0.762,0,0,1,0.17567567567567569,1,0.5281517288553293,1,1,1,0.9273649133492249,0
0.686,0,1,1,0.3918918918918919,8,0.428877955986034,1,1,1,0.40072671940170285,0
0.844,0,0,1,0.21621621621621623,9,0.0,2,1,0,0.8549280456283574,0
0.614,0,0,1,0.2702702702702703,7,0.0,2,1,0,0.9291695356906584,0
0.848,1,0,1,0.21621621621621623,4,0.48177022790408647,2,0,1,0.5670325516086785,0
0.634,0,0,0,0.25675675675675674,9,0.2861197548375119,2,1,1,0.3386483909213329,0
0.332,0,0,0,0.25675675675675674,8,0.4509524962904261,1,0,0,0.016760500627809954,0
0.402,0,1,1,0.4189189189189189,1,0.6009520439155197,2,1,1,0.6787932747577393,0
0.384,0,1,1,0.22972972972972974,2,0.6970739793196513,1,1,1,0.11152550068531543,0
0.546,0,0,1,0.13513513513513514,7,0.0,1,0,0,0.6476367993143345,0
0.702,0,0,0,0.33783783783783783,2,0.6393693949603203,1,0,1,0.18629204088990495,0
0.466,0,0,1,0.40540540540540543,3,0.3636796517661812,1,1,0,0.3000580555443044,1
0.762,0,1,1,0.3783783783783784,10,0.0,2,1,0,0.7650922663114328,0
0.222,0,0,0,0.22972972972972974,5,0.0,1,1,1,0.271013081749307,0
0.704,1,0,0,0.06756756756756757,7,0.3936866558051518,1,1,0,0.5730166230875048,0
0.43,1,0,0,0.3918918918918919,10,0.5570234512347224,1,1,0,0.8292687451651632,1
0.722,0,1,1,0.32432432432432434,3,0.7079638190948364,3,0,1,0.0819135227414218,1
0.628,0,0,1,0.4864864864864865,8,0.0,1,1,1,0.8136182505429268,1
0.336,0,1,1,0.43243243243243246,4,0.0,1,0,0,0.5355544954543158,1
0.756,0,1,1,0.32432432432432434,8,0.0,2,0,1,0.20907816696494513,0
0.47,1,0,1,0.25675675675675674,6,0.6078038298338581,1,1,1,0.4995262547573292,0
0.446,0,0,1,0.4594594594594595,8,0.0,2,0,1,0.8911724069648651,0
0.436,1,0,1,0.10810810810810811,1,0.45010418373451944,2,1,0,0.110431296188786,0
0.504,1,0,0,0.10810810810810811,8,0.45306921228455743,1,1,0,0.9893423821974998,1
0.506,0,0,1,0.35135135135135137,9,0.0,1,1,0,0.691649352513165,0
0.674,0,0,1,0.2702702702702703,0,0.5757340759349742,1,0,1,0.6863918004169397,0
0.782,0,0,1,0.4594594594594595,1,0.6824934378735207,2,0,0,0.1091245213917929,1
0.238,0,1,1,0.25675675675675674,9,0.38572031377361227,1,1,1,0.5994536478233671,0
0.254,1,0,0,0.5405405405405406,8,0.5818494672478376,1,1,1,0.12277732523455988,0
0.774,1,0,1,0.33783783783783783,8,0.38403560585096524,1,0,0,0.050995970115145985,0
0.97,0,0,1,0.0945945945945946,7,0.0,2,1,1,0.41723019548366863,0
0.734,1,0,0,0.20270270270270271,0,0.4614512210914001,1,1,1,0.4075215183049981,0
0.424,0,0,0,0.44594594594594594,7,0.48952943404232374,2,0,0,0.1630887249732349,0
0.816,0,1,1,0.581081081081081,2,0.0,2,1,1,0.2198751480766413,0
0.116,0,0,1,0.2972972972972973,3,0.0,2,0,0,0.6243728776098116,0
0.6,0,1,0,0.1891891891891892,4,0.3166627932480474,1,1,1,0.5916223499344186,0
0.464,1,0,1,0.20270270270270271,2,0.487823562148281,1,1,1,0.11052230488011604,0
0.712,0,1,0,0.33783783783783783,1,0.0,2,1,0,0.15977120815037835,0
0.434,1,0,1,0.3108108108108108,0,0.5355915224384531,1,1,1,0.528727293456525,0
0.74,0,0,1,0.14864864864864866,2,0.0,2,1,0,0.19958876072664936,0
0.562,0,1,0,0.17567567567567569,2,0.3513850982285278,2,1,0,0.6381574440359054,0
0.546,0,1,1,0.3108108108108108,2,0.5676094624713963,1,1,0,0.14385073774545468,0
0.328,0,0,1,0.22972972972972974,3,0.4823906790203146,1,1,0,0.04999027407117379,0
0.6,1,0,0,0.22972972972972974,3,0.6615531828082071,2,1,1,0.12236458581794558,0
0.646,0,1,0,0.22972972972972974,6,0.0,2,1,0,0.4930831394398164,0
0.308,0,0,0,0.1891891891891892,8,0.8236959874824077,1,0,0,0.08135956983891961,0
0.746,1,0,1,0.25675675675675674,3,0.37729075578056415,2,1,0,0.6061982419321044,0
0.59,0,0,1,0.0945945945945946,0,0.695104374847971,1,1,0,0.21330932104015932,0
0.628,0,1,1,0.3108108108108108,7,0.4919475074521293,1,1,1,0.8246414032540107,0
0.82,0,1,1,0.33783783783783783,6,0.7004258183073454,1,1,1,0.7867036802014592,0
0.832,0,1,1,0.24324324324324326,5,0.31240225862221593,1,0,1,0.7691735560746051,0
0.568,0,0,1,0.25675675675675674,5,0.4597319174490328,2,0,0,0.8439316954769179,0
0.58,1,0,0,0.17567567567567569,10,0.4727550536554503,1,1,0,0.8423707964110572,0
0.868,1,0,1,0.13513513513513514,2,0.4382658313580626,2,1,1,0.8541730235237465,0
0.394,1,0,0,0.32432432432432434,1,0.5687703720662043,1,1,0,0.43102071247804163,1
0.516,1,0,0,0.2972972972972973,8,0.4851747576077602,1,0,0,0.3057935532843386,0
0.394,0,0,0,0.22972972972972974,4,0.0,1,1,1,0.6664443954397645,0
0.524,0,0,0,0.33783783783783783,4,0.5559880906227704,2,1,1,0.38562007671732645,0
0.446,0,1,1,0.13513513513513514,8,0.0,2,0,0,0.3882793306760795,0
0.53,0,1,1,0.1891891891891892,5,0.5521039638045869,1,1,1,0.2844547654300985,0
0.72,0,0,0,0.20270270270270271,2,0.0,2,1,0,0.36470352918703736,0
0.648,1,0,0,0.2702702702702703,10,0.3337119066948656,1,1,0,0.22705438369364273,0
0.704,0,1,0,0.2702702702702703,9,0.0,2,1,1,0.7926550485571372,0
0.532,0,0,1,0.25675675675675674,9,0.0,1,1,0,0.5565600514849167,0
0.676,0,1,1,0.1891891891891892,6,0.49493920021471666,1,1,1,0.6938041082923418,0
0.51,0,0,1,0.24324324324324326,7,0.513472422209352,1,1,0,0.9529760592136548,0
0.652,0,0,1,0.20270270270270271,6,0.683507714227717,1,0,0,0.3954780681555088,0
0.716,0,1,1,0.20270270270270271,3,0.0,2,1,0,0.6930743385993362,0
0.79,0,1,0,0.2702702702702703,7,0.0,2,1,1,0.971188948544586,0
0.622,0,1,1,0.02702702702702703,8,0.0,1,1,0,0.5512573950812302,0
0.752,0,0,1,0.17567567567567569,9,0.0,2,1,1,0.5305792703203155,0
0.25,0,0,1,0.2972972972972973,7,0.6409697259951241,1,0,1,0.8482337563237289,1
0.802,1,0,1,0.4864864864864865,9,0.6232315279881167,2,0,1,0.5808971756802774,0
0.59,1,0,0,0.5540540540540541,8,0.4849376493858522,2,0,0,0.00040088828483120134,1
0.85,0,0,1,0.32432432432432434,6,0.5339626937773819,2,0,1,0.9392312965888242,0
0.38,0,0,1,0.3108108108108108,3,0.0,2,1,0,0.605493174598174,0
0.482,0,0,0,0.21621621621621623,3,0.3831327293085412,1,0,0,0.15481718504117142,0
0.492,0,1,1,0.5675675675675675,7,0.48588640112804365,1,0,1,0.151526770806612,0
0.446,0,1,1,0.3108108108108108,5,0.0,2,0,1,0.07234545899133367,0
0.454,0,1,1,0.17567567567567569,6,0.0,1,1,1,0.982012132158621,0
0.96,1,0,0,0.2972972972972973,8,0.3096940275631433,1,0,1,0.09751331252134578,0
0.626,0,0,1,0.6621621621621622,9,0.0,3,1,1,0.36157047998083813,0
